"ID","Connectivity","Control","Integration","LocalIntegration","X1","Y1","X2","Y2","Length"
686,7,1.26293,1.47354,3.87344,-11.3341,-2862.3,-194.07,-2875.83,183.237
690,14,2.13543,1.46809,4.60347,760.218,-3471.44,838.05,-3806.46,343.948
692,10,1.82702,1.48337,3.98328,249.234,-3119.49,523.338,-3031.5,287.88
693,2,0.108173,1.46667,3.06201,-106.086,-3160.1,-7.95011,-3129.64,102.754
695,2,0.23125,1.46596,2.93536,-65.478,-3281.93,-11.3341,-3268.39,55.8104
696,2,0.53125,1.46578,2.90179,-82.3981,-3292.08,-41.7901,-3298.85,41.1682
697,7,1.63169,1.56449,3.43916,212.01,-3309,66.4979,-3210.86,175.513
699,2,0.271429,1.57804,2.15103,157.866,-3207.48,191.706,-3187.17,39.4642
700,8,1.28631,1.58123,3.6377,232.314,-3390.22,354.138,-3231.17,200.347
703,8,1.3004,1.56046,3.65465,228.93,-3505.28,120.642,-3373.3,170.719
705,6,0.939286,1.57763,3.16853,178.17,-3413.91,306.762,-3309,165.956
706,2,0.271429,1.57537,2.15103,137.562,-3221.01,161.25,-3183.79,44.1229
711,4,1.04762,1.57302,2.64706,279.69,-3383.45,360.906,-3332.69,95.7746
714,5,0.746429,1.56197,2.97007,239.082,-3332.69,137.562,-3413.91,130.01
719,19,4.54015,1.46685,5.03814,-28.2541,-2973.97,401.514,-2848.76,447.637
721,7,0.926623,1.46561,3.47987,374.442,-2963.82,252.618,-3001.05,127.384
722,8,1.30952,1.46481,3.58766,245.85,-2963.82,374.442,-2923.21,134.852
723,4,0.307576,1.46322,2.90449,262.77,-3055.19,364.29,-3021.35,107.012
724,11,3.48803,1.46048,4.07182,-38.4061,-2852.15,249.234,-2767.54,299.824
727,4,0.932367,1.66066,3.39024,404.898,-3786.16,299.994,-3556.04,252.902
728,7,1.05211,1.46286,3.47987,394.746,-2879.22,499.65,-2987.51,150.771
729,24,5.95425,1.98805,5.50275,-661.062,-4161.79,-248.214,-3799.69,549.144
730,6,0.942157,1.45426,3.26779,249.234,-2852.15,371.058,-2814.92,127.384
731,5,0.692157,1.45409,3.11846,232.314,-2794.62,327.066,-2757.39,101.802
732,7,1.38739,1.45723,3.50016,330.45,-2984.13,425.202,-2892.75,131.63
733,2,0.133333,1.45208,2.26408,354.138,-2984.13,303.378,-3001.05,53.506
734,2,0.133333,1.45208,2.26408,330.45,-3112.72,387.978,-3095.8,59.9648
735,7,0.920274,1.28044,3.6194,814.362,-3478.2,963.258,-3606.8,196.741
736,7,1.47668,1.45609,3.45953,323.682,-2950.28,411.666,-2879.22,113.1
737,12,2.61198,1.27963,4.27705,854.97,-3454.52,973.41,-3549.27,151.679
738,3,0.292157,1.45321,2.78831,242.466,-2750.62,296.61,-2733.7,56.7264
739,1,0.076923,1.47014,1.73421,854.97,-3170.25,912.498,-3119.49,76.7216
741,6,0.750794,1.45496,3.74242,750.066,-3667.71,621.474,-3579.73,155.813
750,11,1.69132,1.50381,4.29935,320.298,-3109.34,184.938,-2875.83,269.9
751,8,1.28297,1.45688,3.67167,330.45,-3901.22,750.066,-3826.77,426.169
752,5,0.56746,1.44774,3.45213,743.298,-3708.32,702.69,-3572.96,141.324
754,11,1.43101,1.47255,4.52663,641.778,-3515.43,794.058,-3522.2,152.43
757,3,0.279589,1.6235,2.99539,171.402,-3552.65,252.618,-3644.03,122.248
758,11,1.37609,1.46366,4.38805,777.138,-3566.19,794.058,-3359.76,207.123
759,4,0.448352,1.4713,2.90449,-887.79,-3261.62,-772.734,-3231.17,119.019
762,6,1.3881,1.46818,3.04538,-495.246,-3214.24,-559.542,-3149.95,90.9297
763,9,1.65635,1.26971,3.91935,919.266,-3305.62,1044.47,-3478.2,213.223
770,9,1.58095,1.46649,3.8323,-644.142,-3265.01,-826.878,-3075.5,263.261
772,7,1.13095,1.46587,3.54044,-586.614,-3187.17,-725.358,-3048.42,196.217
775,8,1.10405,1.42108,3.84026,773.754,-3288.69,868.506,-3332.69,104.467
777,10,3.02143,1.46322,3.87265,-850.566,-3319.15,-1040.07,-3129.64,268.003
778,3,0.28254,1.46295,2.75058,-1050.22,-3322.54,-901.326,-3248.09,166.472
781,11,1.70794,1.28772,4.11583,980.178,-3498.51,885.426,-3850.46,364.478
783,4,0.298033,1.41701,3.18196,756.834,-3210.86,794.058,-3251.47,55.0885
808,10,1.61145,1.47948,4.00752,-1219.42,-3149.95,-928.398,-3007.81,323.877
815,4,0.559524,1.16468,2.60691,1169.68,-3613.57,1169.68,-3556.04,57.5298
818,16,2.47315,1.53515,4.78915,699.306,-3495.13,591.018,-3271.77,248.217
829,5,0.958333,1.46048,3.08969,-1185.58,-3187.17,-1239.73,-3068.73,130.232
831,4,0.586111,1.48866,2.68636,530.106,-3275.16,580.866,-3241.32,61.0065
832,7,0.841034,1.41751,4.03356,-505.398,-2990.89,-593.382,-2757.39,249.529
835,6,1.45833,1.48337,2.97933,533.49,-3204.09,445.506,-3254.85,101.577
842,11,3.545,1.41181,4.29935,-353.118,-2913.06,-495.246,-2625.41,320.846
843,16,2.99557,1.5372,4.76297,662.082,-3525.58,513.186,-3265.01,300.116
845,6,1.67917,1.47948,3.21843,181.554,-3207.48,320.298,-3166.87,144.565
849,9,2.19861,1.47912,3.76314,306.762,-3231.17,550.41,-3105.95,273.939
856,3,0.405357,1.47121,2.5,374.442,-3261.62,313.53,-3295.46,69.6814
857,2,0.205357,1.47068,2.31725,323.682,-3332.69,391.362,-3292.08,78.9284
858,2,0.2625,1.47023,2.15103,438.738,-3336.07,401.514,-3359.76,44.1223
859,7,1.66667,1.46419,3.3007,-1158.51,-3166.87,-1239.73,-3001.05,184.642
860,5,0.903114,1.46136,2.78071,-1158.51,-3072.11,-1023.15,-3004.43,151.338
861,6,0.888034,1.46145,3.2432,-1080.68,-3190.56,-918.246,-3031.5,227.337
862,5,0.69359,1.46048,3.03077,-992.694,-3210.86,-867.486,-3092.42,172.354
863,5,0.990909,1.46561,2.74924,702.69,-3092.42,743.298,-3116.11,47.0124
864,6,1.41423,1.46004,3.16853,-789.654,-3302.23,-610.302,-3139.79,241.977
866,4,0.77619,1.46013,2.52427,-1056.99,-3045.04,-1165.28,-3001.05,116.883
869,3,0.486111,1.46119,2.13977,448.89,-3183.79,530.106,-3143.18,90.8028
871,4,0.55754,1.44748,2.76241,-701.67,-3258.24,-573.078,-3251.47,128.77
872,3,0.485714,1.45785,2.13977,550.41,-3153.33,611.322,-3129.64,65.3562
874,4,0.613095,1.44472,2.60691,-677.982,-3292.08,-732.126,-3234.55,79.0016
875,4,0.696429,1.44464,2.56596,-715.206,-3275.16,-566.31,-3268.39,149.05
878,3,0.396825,1.45522,2.13977,591.018,-3210.86,658.698,-3177.02,75.6689
879,2,0.458333,1.44077,1.74097,-650.91,-3447.75,-691.518,-3373.3,84.8048
880,11,1.70789,1.69849,4.48489,-1649.19,-4083.96,-1930.06,-4212.56,308.911
884,4,0.94359,1.44343,2.64706,29.2739,-3251.47,-35.0221,-3248.09,64.3849
885,3,0.3171,1.45417,2.45356,252.618,-3021.35,289.842,-2973.97,60.2515
886,3,0.476923,1.4424,2.30467,-24.8701,-3281.93,52.9619,-3258.24,81.3571
887,12,1.09064,1.52405,4.38047,611.322,-3295.46,530.106,-3437.6,163.7
888,4,0.515512,1.43752,3.20973,722.994,-3512.05,726.378,-3572.96,61.0078
889,11,1.7116,1.52099,4.12563,438.738,-3275.16,553.794,-3434.21,196.305
890,1,0.125,1.43472,1.26717,-684.75,-3298.85,-728.742,-3322.54,49.9645
891,3,0.34127,1.43353,2.99539,756.834,-3556.04,719.61,-3539.12,40.8892
892,2,0.09127,1.43344,2.90179,760.218,-3532.35,770.37,-3583.11,51.7668
893,5,0.965873,1.44835,2.9078,-539.238,-3221.01,-684.75,-3241.32,146.922
894,5,0.888095,1.44783,3.00064,-596.766,-3160.1,-518.934,-3173.64,79.0003
895,5,1.05476,1.44757,2.97007,-579.846,-3177.02,-596.766,-3099.19,79.6522
896,6,0.866209,1.4493,3.16853,12.3539,-3254.85,96.9539,-3214.24,93.8418
901,9,2.74167,1.44515,3.75,-1270.18,-3254.85,-1077.29,-3224.4,195.278
902,3,0.451923,1.44757,2.63086,-18.1021,-3075.5,-68.862,-3085.65,51.7653
903,2,0.196429,1.44731,2.26408,100.338,-3248.09,63.1139,-3261.62,39.6088
904,3,0.402381,1.26712,2.96296,1014.02,-3349.61,970.026,-3298.85,67.1716
906,3,0.771429,1.44438,2.30467,-610.302,-3241.32,-620.454,-3187.17,55.0891
907,2,0.235714,1.26665,2.75866,986.946,-3373.3,963.258,-3336.07,44.123
908,4,0.744444,1.44541,2.56596,-1070.53,-3241.32,-958.854,-3190.56,122.668
909,2,0.238095,1.44369,2.09074,-718.59,-3298.85,-752.43,-3251.47,58.2218
911,3,0.401923,1.44541,2.30467,-24.8701,-3170.25,36.042,-3153.33,63.2185
912,2,0.201923,1.44524,2.09074,-28.2541,-3149.95,25.8899,-3133.03,56.7263
913,2,0.325,1.44206,1.65878,-1182.2,-3329.3,-1128.05,-3315.77,55.8105
914,4,1.02976,1.44223,2.64706,113.874,-3383.45,198.474,-3356.38,88.8262
915,4,0.983333,1.44274,2.35375,15.7379,-3082.26,19.1219,-2984.13,98.1973
916,3,1.325,1.44137,1.89575,-1185.58,-3160.1,-1246.49,-3170.25,61.7522
918,3,0.555556,1.44017,2.35598,-1050.22,-3197.32,-1111.13,-3237.93,73.2078
920,2,0.214286,1.43923,2.02765,66.4979,-3309,188.322,-3271.77,127.384
921,2,0.214286,1.43923,2.02765,130.794,-3248.09,93.5699,-3261.62,39.6088
922,2,0.211111,1.43855,2.02765,-1067.14,-3261.62,-952.086,-3207.48,127.16
923,2,0.211111,1.43855,2.02765,-1060.37,-3278.54,-941.934,-3221.01,131.673
925,4,1.35,1.43804,2.35375,-921.63,-3319.15,-860.718,-3302.23,63.2184
926,5,1.86111,1.43693,2.66095,-857.334,-3336.07,-1040.07,-3373.3,186.489
927,2,1.2,1.43523,1.27368,-1256.65,-3332.69,-1195.73,-3325.92,61.2869
928,2,1.2,1.43523,1.27368,-1246.49,-3363.15,-1209.27,-3352.99,38.5836
929,2,0.533333,1.43599,1.37915,-542.622,-3200.71,-623.838,-3210.86,81.8481
930,1,0.111111,1.4354,1.375,-1056.99,-3302.23,-992.694,-3268.39,72.6581
934,2,1,1.43293,1.05598,354.138,-3160.1,411.666,-3139.79,61.0061
939,9,1.71901,1.83051,4.02059,-187.302,-4006.12,-227.91,-3718.48,290.501
941,18,3.56197,1.74321,4.98813,-1293.87,-4534.04,-1737.17,-4107.65,615.088
950,8,0.731599,1.43446,4.32801,191.706,-3126.26,56.3459,-2716.78,431.269
951,4,0.219007,1.82335,3.65419,-292.206,-3847.07,-305.742,-3765.85,82.3387
953,6,0.832251,1.04852,3.11857,1122.31,-3512.05,1491.16,-3437.6,376.295
955,13,2.06827,1.42075,4.7559,-214.374,-3177.02,-393.726,-2638.95,567.176
956,7,1.27394,1.4142,3.95557,-481.71,-2963.82,-471.558,-2852.15,112.136
959,3,0.476316,1.40429,3.23067,198.474,-2716.78,151.098,-2598.34,127.567
961,3,0.476316,1.4042,3.25746,-38.4061,-2770.93,-79.014,-2642.33,134.855
962,3,0.476316,1.40429,3.23067,110.49,-2733.7,36.042,-2462.97,280.778
963,10,1.01669,1.42017,4.57333,-309.126,-3200.71,-430.95,-2825.07,394.896
966,17,2.927,1.41867,4.8938,235.698,-2662.64,475.962,-2970.59,390.592
967,4,0.247614,1.6869,3.73215,-1696.57,-4127.95,-1750.71,-4117.8,55.0875
968,5,1.18925,1.80367,3.4053,-214.374,-3951.98,-244.83,-3806.46,148.669
975,4,0.734649,1.40624,3.41424,147.714,-2764.16,198.474,-2672.79,104.524
976,4,0.734649,1.40624,3.41424,174.786,-2760.77,86.8019,-2703.25,105.123
977,8,0.949332,1.4128,4.07307,-383.574,-2929.98,-502.014,-2720.17,240.936
978,6,0.876166,1.06292,3.21843,1393.03,-3478.2,1149.38,-3613.57,278.725
979,5,0.862427,1.40567,3.60513,-241.446,-2818.3,-295.59,-2632.18,193.841
980,5,0.860815,1.4105,3.74341,-31.6381,-2855.53,5.58588,-2733.7,127.388
982,3,0.376316,1.40502,3.33484,-139.926,-2798,-166.998,-2726.93,76.048
983,5,0.929094,1.40534,3.54153,-414.03,-2642.33,-353.118,-2845.38,211.986
984,4,0.751806,1.40845,3.634,232.314,-2720.17,266.154,-2561.11,162.613
985,6,0.779292,1.40845,3.85058,-102.702,-3001.05,-177.15,-2777.7,235.432
986,5,0.845363,1.40714,3.56304,-458.022,-2909.68,-512.166,-2770.93,148.938
988,16,2.41505,1.90866,5.05928,-850.566,-4374.99,-931.782,-3830.15,550.861
989,3,0.33584,1.40534,3.25746,-99.3181,-2875.83,-109.47,-2757.39,118.878
990,3,0.33584,1.40534,3.25746,-58.7101,-2882.6,-75.63,-2750.62,133.06
991,4,0.51203,1.40502,3.41424,-498.63,-2885.99,-556.158,-2770.93,128.64
992,2,0.192982,1.40469,3.09193,-48.5581,-2841.99,-55.3261,-2750.62,91.6211
993,2,0.192982,1.40469,3.09193,-82.3981,-2841.99,-89.1661,-2754.01,88.2466
994,3,0.309649,1.40461,3.30952,-336.198,-2916.44,-370.038,-2828.46,94.2698
995,4,0.869173,1.40437,3.34098,276.306,-2655.87,354.138,-2777.7,144.568
996,2,0.109649,1.40429,3.17801,-322.662,-2902.91,-346.35,-2821.69,84.6024
999,4,1.07143,1.7461,2.64706,-129.774,-3884.3,-173.766,-3786.16,107.548
1009,18,3.43609,1.34251,4.94447,885.426,-4270.08,807.594,-3610.18,664.474
1015,8,1.17653,1.33291,3.58766,922.65,-3288.69,824.514,-3149.95,169.946
1020,11,1.5957,1.37037,4.55736,689.154,-3488.36,875.274,-3461.28,188.079
1033,2,0.142857,1.73634,2.31725,-146.694,-3799.69,-136.542,-3715.09,85.2095
1043,11,2.68564,1.6422,4.21026,455.658,-3664.33,272.922,-3393.6,326.629
1046,8,1.01399,1.42376,3.84026,797.442,-3478.2,733.146,-3342.84,149.858
1050,9,1.62662,1.29633,3.79011,783.906,-3630.49,970.026,-3566.19,196.913
1060,7,1.0171,1.1653,3.31942,1162.91,-3566.19,1152.76,-3522.2,45.1495
1061,5,0.583766,1.16513,3.00064,1179.83,-3552.65,1145.99,-3525.58,43.3368
1062,6,1.14397,1.62721,3.54298,364.29,-3572.96,252.618,-3407.14,199.918
1063,5,0.810635,1.62666,3.4053,479.346,-3589.88,408.282,-3464.67,143.973
1064,7,1.20833,1.16597,3.4188,1122.31,-3657.56,1173.07,-3556.04,113.506
1069,8,1.22129,1.33858,3.87293,763.602,-3424.06,909.114,-3427.44,145.551
1070,6,0.919246,1.40136,3.41034,702.69,-3444.36,645.162,-3329.3,128.64
1071,7,0.832169,1.40951,3.59989,868.506,-3325.92,733.146,-3349.61,137.417
1072,4,0.510913,1.40063,3.03438,672.234,-3319.15,706.074,-3356.38,50.3075
1073,4,0.493056,1.40007,3.03438,722.994,-3437.6,695.922,-3336.07,105.071
1074,6,0.839286,1.33755,3.5641,919.266,-3424.06,838.05,-3312.38,138.085
1075,3,0.230978,1.40779,2.92974,797.442,-3352.99,736.53,-3363.15,61.7523
1078,7,2.45,1.24838,3.24989,-2048.5,-4303.93,-2566.25,-4347.92,519.618
1084,4,0.298663,1.82569,3.59272,-914.862,-3887.68,-962.238,-3748.93,146.614
1115,4,0.509973,1.79048,3.39024,-870.87,-3904.6,-874.254,-3843.69,61.0078
1117,4,0.67664,1.79008,3.31569,-894.558,-3928.29,-901.326,-3840.3,88.2466
1118,3,0.593306,1.78969,3.20336,-1002.85,-3904.6,-996.078,-3833.54,71.3877
1119,2,0.093306,1.78916,3.06201,-965.622,-3962.13,-962.238,-3830.15,132.023
1127,17,4.17476,1.78995,4.93144,-857.334,-4476.52,-1026.53,-4155.03,363.296
1129,13,3.11234,1.14304,4.35102,1081.7,-3853.84,1156.15,-3603.42,261.256
1130,15,3.25385,1.85859,4.91498,-688.134,-4219.32,-755.814,-3755.7,468.536
1131,12,2.26978,1.39829,4.23016,-1080.68,-2720.17,-843.798,-3001.05,367.432
1132,3,0.892857,1.45741,1.83333,63.1139,-3684.63,174.786,-3637.26,121.306
1136,5,1.23333,1.39043,3.08969,-705.054,-2929.98,-793.038,-2804.77,153.033
1147,4,0.690476,1.26765,3.12473,875.274,-3562.81,804.21,-3488.36,102.922
1151,5,0.576389,1.51282,3.307,266.154,-3965.52,381.21,-3880.91,142.813
1152,3,0.626623,1.27024,3.02709,854.97,-3488.36,841.434,-3461.28,30.2681
1154,4,0.503571,1.26778,3.12473,898.962,-3447.75,861.738,-3383.45,74.2958
1155,5,0.944048,1.26765,3.22889,932.802,-3468.05,878.658,-3420.67,71.9458
1156,4,0.769048,1.26732,3.12473,932.802,-3393.6,983.562,-3451.13,76.7219
1157,7,0.9671,1.37746,3.4188,-458.022,-2777.7,-603.534,-2635.56,203.409
1158,7,1.07067,1.29026,3.47987,709.458,-3843.69,746.682,-3654.18,193.131
1167,14,2.64637,1.18739,4.50911,618.09,-4161.79,1041.09,-4178.71,423.338
1169,2,0.566667,1.39443,2.15103,-1300.64,-2953.67,-1659.34,-2852.15,372.794
1170,6,1.13452,1.18258,3.41034,997.098,-4226.09,1024.17,-3813.23,413.747
1171,6,1.13182,1.38005,3.21843,-454.638,-2679.56,-539.238,-2598.34,117.276
1173,19,5.0998,1.6602,5.07068,-1371.7,-4307.31,-1601.81,-3813.23,545.037
1177,5,0.737751,1.70446,3.66604,-1172.05,-3931.67,-1222.81,-3796.31,144.568
1179,2,0.168478,1.61216,2.55575,-24.8701,-3813.23,-92.5501,-3796.31,69.7631
1180,5,0.959957,1.37582,2.93911,-573.078,-2794.62,-667.83,-2696.48,136.416
1182,11,1.88085,1.49814,4.17758,658.698,-3447.75,560.562,-3275.16,198.539
1183,4,0.415435,1.7737,3.20973,-556.158,-3853.84,-556.158,-3728.63,125.212
1184,8,2.27778,1.39748,3.70577,-1415.69,-2760.77,-1263.41,-2946.9,240.483
1185,7,1.53448,1.77774,3.73271,-573.078,-3989.2,-606.918,-3803.08,189.177
1186,4,0.522578,1.7737,3.23698,-349.734,-3870.76,-349.734,-3718.48,152.285
1187,5,0.959524,1.40315,3.08969,-1239.73,-3031.5,-1232.96,-2909.68,122.016
1188,6,1.3321,1.77409,3.43316,-522.318,-3962.13,-559.542,-3796.31,169.948
1189,10,2.27086,1.61754,3.94844,323.682,-3562.81,171.402,-3380.07,237.873
1190,7,1.68333,1.40258,3.33869,-1144.97,-3092.42,-1158.51,-2926.6,166.373
1191,2,0.180556,1.32984,2.31725,861.738,-3248.09,824.514,-3210.86,52.6435
1192,7,0.90049,1.49426,3.47987,459.042,-3325.92,509.802,-3444.36,128.862
1196,3,0.668478,1.61044,2.86083,168.018,-3518.81,252.618,-3610.18,124.522
1197,2,0.168478,1.60991,2.68107,272.922,-3596.65,201.858,-3512.05,110.488
1201,16,2.69141,1.74799,4.9299,-1425.85,-4215.94,-996.078,-4192.25,430.42
1203,2,0.371795,1.7169,2.72041,57.5422,-3712.58,-451.254,-3606.8,519.676
1204,4,0.769669,1.60532,2.93804,90.1859,-3630.49,137.562,-3691.4,77.1686
1205,3,0.626812,1.60522,2.78831,164.634,-3579.73,208.626,-3637.26,72.4221
1206,4,0.636335,1.60511,2.87017,69.8819,-3708.32,144.33,-3684.63,78.126
1209,3,1.04348,1.60447,2.67192,235.698,-3515.43,289.842,-3579.73,84.0584
1220,25,5.12378,1.83606,5.55034,-1229.57,-4215.94,-583.23,-4117.8,653.752
1223,8,1.89564,1.48201,3.51102,171.402,-3572.96,252.618,-3444.36,152.095
1227,5,0.916667,1.40315,3.33218,-972.39,-3041.66,-833.646,-2913.06,189.174
1231,3,0.904762,1.13623,2.25157,1139.23,-3823.38,1125.69,-3955.36,132.672
1233,3,0.375,1.24415,2.45356,807.594,-3322.54,939.57,-3204.09,177.332
1239,7,1.32539,1.59318,3.69567,-1757.48,-3999.36,-1608.58,-4202.4,251.789
1244,5,1.12539,1.59078,3.38132,-1943.6,-3951.98,-1754.09,-4158.41,280.224
1246,4,0.733333,1.38971,2.93804,-1060.37,-2940.13,-894.558,-2801.38,216.208
1252,2,0.4,1.38605,2.15103,-762.582,-2926.6,-786.27,-2865.68,65.3576
1253,2,0.566667,1.38478,2.15103,-701.67,-2902.91,-677.982,-2960.44,62.2157
1254,2,0.566667,1.38463,2.09074,-732.126,-2909.68,-732.126,-2963.82,54.1457
1256,15,3.17046,1.38108,4.63341,-1398.77,-2618.64,-914.862,-2229.47,620.988
1262,8,1.45877,1.06404,3.58766,1220.44,-3674.48,1088.47,-3593.26,154.965
1265,7,0.891071,1.38502,3.71428,-376.806,-3034.89,-498.63,-2926.6,162.997
1267,12,1.70456,1.37856,4.32243,-1226.19,-2672.79,-799.806,-2341.15,540.176
1268,39,9.27097,1.88359,6.37596,-95.9341,-4236.24,-820.11,-4770.93,900.179
1269,13,1.46056,1.81884,4.73863,-200.838,-4324.23,127.41,-3999.36,461.833
1274,6,0.940666,1.53515,3.52158,-1655.96,-3860.61,-1557.82,-3803.08,113.756
1275,3,0.380952,1.37801,2.63086,-407.262,-2967.21,-495.246,-2899.52,111.005
1277,9,2.30833,1.4449,3.67389,526.722,-4006.12,347.37,-3887.68,214.933
1281,10,2.40353,1.59235,4.03227,-1452.92,-4344.54,-1639.04,-4050.12,348.313
1285,11,3.87734,1.58807,4.16688,-1263.41,-3847.07,-1371.7,-3559.42,307.357
1286,4,0.976923,1.36466,2.68636,-860.718,-2100.87,-586.614,-2415.6,417.352
1287,8,1.44474,1.58589,3.80714,-1371.7,-3918.14,-1496.91,-3704.94,247.246
1289,5,0.686406,1.58475,3.51969,-1337.86,-3887.68,-1422.46,-3762.47,151.113
1292,9,2.42807,1.58392,3.86111,-1476.61,-3982.44,-1584.89,-3789.54,221.211
1293,7,1.76782,1.58371,3.6194,-1436,-3924.91,-1348.01,-4141.49,233.772
1295,6,1.51782,1.58329,3.45569,-1581.51,-4043.35,-1652.57,-3901.22,158.908
1296,7,1.82734,1.58299,3.56041,-1469.84,-3948.59,-1395.39,-4127.95,194.195
1298,4,1.06782,1.58237,3.09524,-1256.65,-3820,-1222.81,-3918.14,103.81
1299,6,1.93448,1.58226,3.38725,-1405.54,-3935.06,-1483.37,-3806.46,150.315
1301,8,3.51067,1.58195,3.65465,-1493.53,-4192.25,-1567.97,-4009.51,197.325
1303,4,1.53448,1.58143,3.09524,-1304.02,-4006.12,-1361.55,-3880.91,137.795
1304,3,0.867816,1.58082,2.92974,-1249.88,-3938.44,-1304.02,-3836.92,115.059
1305,2,0.534483,1.58051,2.79586,-1310.79,-3870.76,-1331.09,-3816.61,57.8274
1306,2,0.534483,1.58051,2.79586,-1236.34,-3830.15,-1256.65,-3782.77,51.5449
1307,3,1.03448,1.58051,2.89572,-1510.45,-4043.35,-1534.13,-3995.97,52.9693
1308,3,1.03448,1.58051,2.89572,-1564.59,-3979.05,-1527.37,-4046.73,77.243
1310,2,0.534483,1.5803,2.75866,-1364.93,-4012.89,-1398.77,-3907.99,110.23
1312,8,1.45833,1.37068,3.55555,-894.558,-2720.17,-1331.09,-2188.86,687.639
1317,10,4.05882,1.65635,3.86905,-1107.75,-3803.08,-1117.9,-4077.19,274.3
1319,2,0.392157,1.65138,2.20873,-1209.27,-3711.71,-1178.81,-3813.23,105.993
1320,8,1.41991,1.14883,3.67167,1017.4,-3857.22,1074.93,-3600.03,263.547
1321,3,0.892157,1.6525,2.45356,-1155.13,-3887.68,-1138.21,-3809.85,79.6522
1322,2,0.392157,1.65149,2.26408,-1124.67,-3853.84,-1121.29,-3813.23,40.75
1323,2,0.392157,1.65149,2.26408,-1070.53,-3968.9,-1084.06,-3809.85,159.628
1327,6,1.29564,1.23609,3.0938,912.498,-3369.91,1030.94,-3248.09,169.912
1330,11,2.46621,1.27976,4.07182,706.074,-4016.28,719.61,-3745.55,271.066
1334,8,1.34091,1.40804,3.67167,645.162,-3437.6,777.138,-3410.52,134.724
1337,4,0.299242,1.40624,3.12473,580.866,-3359.76,492.882,-3363.15,88.0491
1338,7,1.44762,1.72007,3.47987,-478.326,-3799.69,-1019.77,-3826.77,542.116
1339,7,1.25341,1.40526,3.33869,594.402,-3363.15,716.226,-3298.85,137.751
1340,3,0.708333,1.23345,2.02056,1000.48,-3241.32,942.954,-3278.54,68.5214
1343,5,1.11859,1.36921,2.84439,-650.91,-2368.22,-471.558,-2466.36,204.447
1344,9,1.69683,1.48783,3.77647,-2221.09,-4006.12,-1943.6,-3772.62,362.661
1347,5,0.827778,1.4831,3.00064,-1875.92,-3985.82,-1987.59,-3715.09,292.856
1349,7,0.871429,1.81815,3.95557,113.874,-4666.02,-166.998,-4402.06,385.44
1350,5,0.809524,1.48156,2.87619,-1889.45,-3982.44,-1811.62,-3867.38,138.912
1351,3,0.226923,1.37333,2.96296,-830.262,-2591.57,-1155.13,-2178.71,525.348
1353,11,1.61634,1.06958,4.0515,1176.45,-3484.97,1064.78,-3616.95,172.885
1354,4,0.85,1.47975,2.56596,-1957.13,-3701.56,-2051.89,-3786.16,127.026
1355,6,1.57619,1.47866,3.11857,-1842.08,-4083.96,-1639.04,-3955.36,240.338
1357,5,0.916667,1.47803,2.8125,-1771.01,-3968.9,-1896.22,-3962.13,125.391
1359,3,0.625,1.47443,1.95859,-173.766,-3349.61,-204.222,-3268.39,86.7411
1362,2,0.149733,1.48156,2.51128,459.042,-3478.2,401.514,-3386.83,107.973
1363,3,0.6,1.47623,2.35598,-1943.6,-3965.52,-1906.37,-3928.29,52.6435
1364,2,0.4,1.47605,2.15103,-2078.96,-3792.93,-2045.12,-3765.85,43.3368
1365,2,0.566667,1.47596,2.09074,-1777.78,-4100.88,-1743.94,-4067.04,47.8577
1366,2,0.266667,1.47596,2.09074,-1845.46,-3982.44,-1896.22,-4023.05,65.0053
1379,3,0.263889,1.43166,2.86083,455.658,-3633.87,506.418,-3718.48,98.6619
1388,3,0.535354,1.3187,2.40559,722.994,-3183.79,770.37,-3092.42,102.923
1398,7,2.07692,1.36813,3.35836,-715.206,-2584.8,-850.566,-2412.21,219.339
1401,8,1.0464,1.3686,3.70577,-779.502,-2523.89,-512.166,-2710.01,325.747
1403,5,0.717893,1.28635,3.20197,942.954,-3664.33,797.442,-3660.95,145.551
1404,4,0.551227,1.28615,3.03438,824.514,-3799.69,905.73,-3803.08,81.2865
1405,3,0.217893,1.28601,2.89572,919.266,-3752.32,821.13,-3742.16,98.6597
1407,3,0.44359,1.36336,2.30467,-809.958,-2659.25,-870.87,-2591.57,91.0557
1408,3,0.610256,1.3619,2.35598,-772.734,-2625.41,-833.646,-2561.11,88.5692
1409,2,0.24359,1.36129,2.02765,-627.222,-2493.43,-667.83,-2439.28,67.6813
1410,1,0.076923,1.36098,1.73421,-799.806,-2561.11,-847.182,-2523.89,60.2512
